timestamp,time,service,service_id,cpu_usage_millicores,memory_usage_bytes,pod_replicas_count,allocated_cpu_quota_millicores,error_rate_ratio,request_per_second,latency_p50_seconds,latency_p95_seconds,latency_p99_seconds,cpu_usage_millicores_norm,memory_usage_bytes_norm,pod_replicas_count_norm,allocated_cpu_quota_millicores_norm,error_rate_ratio_norm,request_per_second_norm,latency_p50_seconds_norm,latency_p95_seconds_norm,latency_p99_seconds_norm,target_cpu_usage_millicores,target_request_per_second,target_error_rate_ratio,target_latency_p99_seconds,target_cpu_usage_millicores_norm,target_request_per_second_norm,target_error_rate_ratio_norm,target_latency_p99_seconds_norm
1779846678,2026-05-27 01:51:18+00:00,frontend,5,430.11021268565577,259297280.0,4.0,1000.0,0.0,21.110678556967773,0.0648695879808118,0.1484290184710437,0.2296858036942087,0.31316500490425847,0.8147613311093264,0.4,0.8333333333333334,0.0,0.030679666555686342,0.02485424826851027,0.012546831654357033,0.007525747172156249,417.7932804691801,21.090498940420357,0.0,0.2308238718268311,0.3041969961841376,0.030650339980265014,0.0,0.00756303642945056
1779846693,2026-05-27 01:51:33+00:00,frontend,5,417.7932804691801,259829760.0,4.0,1000.0,0.0,21.090498940420357,0.0646274664174128,0.1541193591341565,0.2308238718268311,0.3041969961841376,0.8164344844628405,0.4,0.8333333333333334,0.0,0.030650339980265014,0.024761481385981915,0.013027841008804438,0.00756303642945056,398.1563054779336,20.97777777777777,0.0,0.2324259259259259,0.28989923438248294,0.030486524891407893,0.0,0.007615528372409105
1779846708,2026-05-27 01:51:48+00:00,frontend,5,398.1563054779336,260055040.0,4.0,1000.0,0.0,20.97777777777777,0.0658420138888888,0.1621296296296293,0.2324259259259259,0.28989923438248294,0.8171423570354811,0.4,0.8333333333333334,0.0,0.030486524891407893,0.025226825244784982,0.013704956012648291,0.007615528372409105,436.7013959170892,20.95598818660424,0.0,0.228076661911867,0.31796407237142715,0.030454858576666532,0.0,0.0074730229984229036
1779846723,2026-05-27 01:52:03+00:00,frontend,5,436.7013959170892,259026944.0,4.0,1000.0,0.0,20.95598818660424,0.0647159484023536,0.1403833095593354,0.228076661911867,0.31796407237142715,0.8139118840221576,0.4,0.8333333333333334,0.0,0.030454858576666532,0.024795382529637398,0.011866721010932831,0.0074730229984229036,402.48876486199583,21.066666666666663,0.0,0.2300352112676055,0.2930537157787407,0.030615705081625727,0.0,0.0075371956509700366
1779846738,2026-05-27 01:52:18+00:00,frontend,5,402.48876486199583,259465216.0,4.0,1000.0,0.0,21.066666666666663,0.0656837606837606,0.1501760563380279,0.2300352112676055,0.2930537157787407,0.8152890179362039,0.4,0.8333333333333334,0.0,0.030615705081625727,0.025166191832858467,0.012694510256807094,0.0075371956509700366,420.0067321364125,21.15555555555555,0.0,0.2267131147540983,0.30580861939553705,0.030744885271843554,0.0,0.007428345830737166
1779846753,2026-05-27 01:52:33+00:00,frontend,5,420.0067321364125,259260416.0,4.0,1000.0,0.0,21.15555555555555,0.0645008605851979,0.1335655737704915,0.2267131147540983,0.30580861939553705,0.8146454974156215,0.4,0.8333333333333334,0.0,0.030744885271843554,0.02471297340429038,0.011290411983980684,0.007428345830737166,418.447442763341,20.886045960672824,0.0,0.228307939306951,0.3046732944258833,0.030353213138603143,0.0,0.007480600894723166
1779846768,2026-05-27 01:52:48+00:00,frontend,5,418.447442763341,260112384.0,4.0,1000.0,0.0,20.886045960672824,0.0652657705686768,0.1415396965347549,0.228307939306951,0.3046732944258833,0.8173225427812442,0.4,0.8333333333333334,0.0,0.030353213138603143,0.025006042363477702,0.011964471389243864,0.007480600894723166,409.6976627261357,20.64444444444444,0.0,0.2223823529411766,0.2983025437962879,0.03000209917809103,0.0,0.0072864466887672535
1779846783,2026-05-27 01:53:03+00:00,frontend,5,409.6976627261357,258965504.0,4.0,1000.0,0.0,20.64444444444444,0.0643526405451448,0.1119117647058823,0.2223823529411766,0.2983025437962879,0.8137188278659829,0.4,0.8333333333333334,0.0,0.03000209917809103,0.02465618411691372,0.009459997016558098,0.0072864466887672535,421.06742669480536,20.643980288171917,0.0,0.2208753346961904,0.3065809154414898,0.03000142463039081,0.0,0.007237068633558007
1779846798,2026-05-27 01:53:18+00:00,frontend,5,421.06742669480536,259706880.0,4.0,1000.0,0.0,20.643980288171917,0.0642124277731569,0.1043766734809513,0.2208753346961904,0.3065809154414898,0.8160483721504911,0.4,0.8333333333333334,0.0,0.03000142463039081,0.02460246274833598,0.008823049322142966,0.007237068633558007,384.4536871917052,20.40289339499585,0.0,0.2193318847968884,0.27992230196785073,0.02965105855979632,0.0,0.007186496880631992
1779846813,2026-05-27 01:53:33+00:00,frontend,5,384.4536871917052,260976640.0,4.0,800.0,0.0,20.40289339499585,0.0638498930124388,0.0999127066086894,0.2193318847968884,0.27992230196785073,0.8200381993781017,0.4,0.6666666666666666,0.0,0.02965105855979632,0.024463560541164293,0.008445706391267066,0.007186496880631992,427.80195813894943,20.53333333333333,0.0,0.2252363636363636,0.3114843553285929,0.02984062394031875,0.0,0.0073799594900512315
