timestamp,phase,error_injected,load_level,group,service,r_old,r_new,action,effective_delta,cpu_before,rps_before,err_before,lat_before,cpu_after,rps_after,err_after,lat_after
1782301697,targeted_capacity,0,420,core,paymentservice,4,3,-1,-1,19.453801228596905,13.467026702670267,0,0.018449901102320223,24.096470307170595,13.032893391992179,0,0.021050060437460546
1782301833,targeted_capacity,0,420,core,productcatalogservice,1,2,1,1,180.548035143824,681.6014493487493,0,0.049802114904179066,172.94119050079084,650.9666666666667,0,0.041710456942003496
1782301969,targeted_capacity,0,420,core,recommendationservice,3,2,-1,-1,154.33540028239065,88.23333333333333,0,0.04893996960486318,121.89574423128177,87.3,0,0.048315642458100556
1782302104,targeted_capacity,0,420,core,checkoutservice,2,3,1,1,78.51056732648836,13.133333333333333,0,0.20757142857142868,71.0326507215051,11.6,0,0.2224473684210526
1782302240,targeted_capacity,0,420,core,paymentservice,5,6,1,1,23.502195200928558,12.296947487561791,0,0.011010056667106454,30.1785590878041,14.405606473231325,0,0.014401207777929323
1782302376,targeted_capacity,0,420,core,productcatalogservice,5,4,-1,-1,152.4365910141435,663.0333333333333,0,0.042856986899563305,171.50623012853555,664.2666666666667,0,0.04234076682316117
1782302512,targeted_capacity,0,420,core,frontend,2,2,0,0,633.4213111531934,117.96666666666667,0.0,2.46650878293601,630.5836888818244,120.13333333333333,0.0,2.462385257301808
1782302648,targeted_capacity,0,420,core,frontend,1,2,1,1,439.81158994677645,120.23333333333333,0.0,2.46,598.4981901863072,121.73333333333332,0.0,2.4600759219088935
1782302784,targeted_capacity,0,420,core,productcatalogservice,6,7,1,1,151.7931313705175,678.7,0,0.03906749460043179,178.2310469890465,682.3333333333334,0,0.04380461922596751
1782302920,targeted_capacity,0,420,core,frontend,3,4,1,1,495.89868373701574,120.53333333333333,0.0,2.463975983989326,633.200210728598,119.76666666666667,0.0,2.4638247145735397
1782303056,targeted_capacity,0,420,core,cartservice,6,5,-1,-1,124.9678465375567,191.43168022041505,0,0.0390182467606469,145.56998236770693,192.898329111674,0,0.03354844240464904
1782303192,targeted_capacity,0,420,core,cartservice,6,7,1,1,148.32915556833194,192.4,0,0.03623019801980204,132.22270713779423,187.39497551061208,0,0.0401320036640665
1782303328,targeted_capacity,0,420,core,cartservice,6,5,-1,-1,135.99019974742717,194.36666666666667,0,0.02495684235976789,135.3583879010226,188.15636640376297,0,0.044224997569675635
1782303464,targeted_capacity,0,420,core,checkoutservice,5,4,-1,-1,52.45631804324601,13.399999999999999,0,0.23702173913043473,87.30627085371582,12.966666666666667,0,0.222
